"participantnum";"date";"ms_condition";"dv_order";"prous1";"prous2";"prous3";"prous4";"prous5";"antius1";"antius2";"antius3";"antius4";"antius5";"cheerful";"sad";"active";"angryatself";"disgusted";"calm";"guilty";"enthusiastic";"attentive";"afraid";"joyful";"downhearted";"bashful";"tired";"nervous";"sheepish";"sluggish";"amazed";"lonely";"distressed";"daring";"shaky";"sleepy";"blameworthy";"surprised";"happy";"excited";"determined";"strong";"timid";"hostile";"frightened";"scornful";"alone";"proud";"astonished";"relaxed";"alert";"jittery";"interested";"irritable";"upset";"lively";"loathing";"delighted";"angry";"ashamed";"confident";"inspired";"bold";"atease";"energetic";"fearless";"blue";"scared";"concentrating";"disgustedwithself";"shy";"drowsy";"dissatisfiedwithself";"countryofbirth";"race";"americanid";"msincomplete";"expert";"source";"location";"proauth_avg";"antiauth_avg";"pro_minus_anti";"pass_ER1";"pass_ER2";"pass_ER3"
"41";"3/21/2017";"tv";"anti-first";7;8;5;8;6;6;6;6;2;5;"2";"4";"4";"1";"2";"3";"1";"1";"3";"1";"2";"1";"1";"3";"1";"1";"3";"1";"5";"1";"2";"1";"3";"1";"1";"2";"2";"1";"4";"1";"1";"1";"2";"5";"1";"1";"4";"4";"1";"1";"3";"3";"1";"2";"2";"3";"1";"4";"1";"2";"1";"2";"1";"3";"1";"1";"1";"1";"3";"1";"1";"1";9;"0";1;"byui";"byui";6,33333333333333;4,33333333333333;2;TRUE;TRUE;TRUE
"42";"3/21/2017";"tv";"pro-first";7;9;7;7;7;6;6;5;2;4;"1";"1";"3";"1";"1";"3";"1";"1";"3";"1";"1";"1";"1";"2";"2";"1";"1";"1";"1";"1";"1";"3";"2";"1";"1";"3";"2";"2";"2";"1";"1";"1";"1";"1";"1";"1";"1";"3";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"4";"1";"1";"1";"4";"1";"1";"1";"1";"1";"1";7;"0";1;"byui";"byui";7;3,66666666666667;3,33333333333333;TRUE;TRUE;TRUE
"44";"3/21/2017";"ms";"pro-first";9;9;8;8;8;5;5;7;5;7;"3";"2";"1";"1";"1";"5";"1";"1";"4";"2";"1";"1";"1";"3";"2";"2";"1";"3";"4";"1";"1";"2";"3";"1";"2";"2";"1";"4";"2";"1";"1";"2";"1";"4";"2";"3";"5";"4";"1";"3";"2";"1";"2";"1";"1";"1";"1";"2";"4";"2";"2";"1";"2";"2";"1";"5";"1";"3";"2";"2";"1";"1";8;"0";1;"byui";"byui";8;6,33333333333333;1,66666666666667;TRUE;TRUE;TRUE
"46";"3/21/2017";"ms";"anti-first";8;8;7;8;8;6;7;6;4;5;"4";"1";"4";"1";"2";"4";"1";"4";"2";"1";"5";"1";"3";"3";"2";"2";"1";"4";"1";"3";"5";"1";"3";"1";"3";"5";"4";"5";"4";"2";"1";"1";"1";"1";"4";"4";"3";"3";"3";"5";"1";"1";"4";"1";"4";"1";"1";"4";"5";"5";"5";"4";"5";"1";"1";"2";"1";"2";"2";"1";"1";"1";9;"0";1;"byui";"byui";7,66666666666667;5;2,66666666666667;TRUE;TRUE;TRUE
"47";"3/21/2017";"tv";"anti-first";9;9;9;9;9;1;1;1;1;1;"1";"1";"1";"1";"1";"2";"1";"1";"4";"1";"1";"1";"1";"5";"1";"1";"2";"1";"1";"1";"1";"1";"2";"1";"1";"2";"1";"2";"3";"1";"1";"1";"1";"1";"1";"1";"5";"3";"1";"2";"2";"1";"1";"1";"1";"1";"1";"4";"1";"1";"3";"1";"1";"1";"1";"4";"1";"1";"3";"1";"1";"1";9;"0";1;"byui";"byui";9;1;8;TRUE;TRUE;TRUE
"48";"3/22/2017";"ms";"pro-first";8;9;9;9;8;7;8;9;7;9;"4";"1";"3";"1";"1";"5";"1";"3";"5";"1";"3";"1";"1";"2";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"4";"2";"4";"3";"3";"1";"1";"1";"1";"4";"1";"5";"5";"1";"1";"1";"1";"3";"1";"1";"1";"1";"3";"2";"1";"5";"2";"1";"1";"1";"5";"1";"4";"1";"1";"1";"1";7;"0";1;"byui";"byui";8,66666666666667;8,33333333333333;0,333333333333332;TRUE;TRUE;TRUE
"50";"3/22/2017";"ms";"pro-first";5;8;5;9;7;4;3;4;2;2;"2";"2";"2";"1";"1";"4";"1";"5";"3";"1";"2";"1";"1";"2";"1";"1";"2";"1";"1";"1";"2";"1";"2";"1";"1";"2";"4";"5";"3";"2";"1";"1";"1";"1";"3";"2";"1";"2";"1";"3";"2";"1";"3";"1";"2";"1";"1";"3";"2";"3";"5";"3";"3";"1";"1";"3";"1";"1";"2";"1";"1";"1";8;"0";1;"byui";"byui";7;2,66666666666667;4,33333333333333;TRUE;TRUE;TRUE
"51";"3/22/2017";"tv";"anti-first";8;8;7;8;8;6;6;6;6;6;"3";"2";"4";"2";"1";"3";"2";"3";"3";"3";"3";"2";"3";"3";"2";"2";"3";"3";"3";"3";"3";"2";"3";"2";"3";"3";"3";"3";"4";"2";"2";"1";"2";"3";"3";"3";"3";"3";"1";"3";"2";"3";"3";"2";"3";"2";"1";"3";"3";"3";"3";"3";"3";"2";"2";"3";"1";"3";"2";"1";"1";"1";8;"0";1;"byui";"byui";7,66666666666667;6;1,66666666666667;TRUE;TRUE;TRUE
"52";"3/22/2017";"tv";"pro-first";7;8;7;7;6;1;1;6;3;6;"3";"1";"2";"1";"1";"4";"1";"2";"3";"1";"3";"1";"1";"5";"1";"2";"4";"1";"1";"2";"2";"1";"5";"1";"1";"3";"3";"2";"4";"1";"2";"1";"1";"5";"2";"1";"3";"3";"1";"3";"2";"1";"2";"1";"2";"2";"1";"3";"3";"2";"4";"2";"1";"1";"1";"3";"1";"1";"5";"1";"1";"1";7;"0";1;"byui";"byui";6,66666666666667;5;1,66666666666667;TRUE;TRUE;TRUE
"53";"3/22/2017";"tv";"anti-first";9;9;7;9;8;1;1;6;2;3;"4";"2";"3";"2";"1";"5";"1";"3";"5";"2";"3";"2";"1";"4";"2";"1";"2";"1";"3";"1";"3";"1";"4";"2";"1";"4";"3";"3";"1";"1";"1";"1";"1";"2";"1";"1";"5";"5";"1";"3";"1";"1";"3";"3";"3";"1";"1";"3";"1";"3";"4";"1";"4";"1";"1";"5";"3";"1";"5";"3";"1";"1";9;"0";1;"byui";"byui";8;3,66666666666667;4,33333333333333;TRUE;TRUE;TRUE
"54";"3/22/2017";"ms";"pro-first";8;9;6;8;8;7;3;6;3;6;"2";"1";"3";"1";"1";"4";"1";"2";"4";"1";"2";"1";"1";"3";"1";"1";"1";"1";"2";"1";"1";"1";"3";"1";"2";"2";"2";"3";"2";"1";"1";"1";"1";"2";"2";"1";"4";"5";"2";"3";"1";"1";"2";"1";"2";"1";"1";"4";"2";"1";"3";"2";"3";"1";"1";"5";"1";"1";"2";"1";"1";"1";9;"0";1;"byui";"byui";7,33333333333333;5;2,33333333333333;TRUE;TRUE;TRUE
"55";"3/22/2017";"tv";"pro-first";9;8;6;8;6;9;9;8;7;8;"3";"2";"4";"3";"1";"3";"2";"3";"5";"1";"2";"2";"1";"2";"4";"1";"2";"1";"2";"2";"3";"3";"2";"2";"2";"3";"4";"4";"4";"2";"1";"2";"1";"3";"1";"2";"2";"5";"4";"4";"3";"1";"3";"1";"2";"2";"1";"3";"4";"4";"3";"4";"3";"1";"1";"5";"1";"1";"1";"3";"1";"1";7;"0";1;"byui";"byui";6,66666666666667;7,66666666666667;-1;TRUE;TRUE;TRUE
"56";"3/22/2017";"ms";"anti-first";7;7;6;9;6;7;7;6;8;6;"1";"1";"1";"1";"1";"3";"1";"1";"3";"1";"1";"1";"1";"2";"1";"1";"2";"1";"1";"1";"1";"1";"2";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"3";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";7;"0";1;"byui";"byui";7;6,66666666666667;0,333333333333333;TRUE;TRUE;TRUE
"59";"3/22/2017";"tv";"anti-first";6;6;5;6;6;7;6;6;8;6;"2";"2";"3";"2";"1";"2";"1";"2";"3";"2";"2";"2";"4";"4";"3";"2";"2";"1";"1";"1";"5";"2";"4";"2";"1";"3";"2";"2";"3";"2";"1";"1";"1";"2";"1";"1";"2";"3";"2";"3";"2";"2";"1";"2";"3";"2";"3";"2";"1";"1";"2";"3";"3";"1";"1";"3";"3";"4";"1";"3";"1";"1";7;"0";1;"byui";"byui";5,66666666666667;6,66666666666667;-1;TRUE;TRUE;TRUE
"60";"3/22/2017";"ms";"pro-first";7;7;7;7;6;4;3;6;6;6;"4";"1";"3";"1";"1";"5";"1";"3";"3";"1";"2";"1";"1";"3";"2";"1";"2";"1";"1";"1";"2";"1";"2";"1";"1";"5";"4";"2";"3";"1";"1";"1";"1";"2";"2";"1";"4";"3";"2";"3";"1";"1";"3";"1";"2";"1";"1";"4";"2";"2";"3";"4";"2";"1";"1";"2";"1";"2";"2";"1";"1";"1";7;"0";1;"byui";"byui";6,66666666666667;6;0,666666666666667;TRUE;TRUE;TRUE
"62";"3/23/2017";"ms";"anti-first";5;5;5;6;5;3;3;4;5;6;"3";"2";"3";"1";"2";"4";"1";"2";"4";"1";"3";"1";"2";"5";"1";"2";"1";"2";"1";"1";"3";"1";"4";"1";"4";"4";"3";"3";"3";"1";"1";"1";"1";"1";"2";"2";"4";"3";"1";"4";"1";"1";"3";"1";"2";"1";"1";"3";"4";"2";"4";"3";"2";"1";"1";"4";"1";"1";"4";"1";"1";"1";9;"0";1;"byui";"byui";5,33333333333333;5;0,333333333333333;TRUE;TRUE;TRUE
"63";"3/23/2017";"tv";"anti-first";7;7;8;9;8;5;5;8;5;8;"3";NA;"3";"1";"1";"3";"1";"3";"4";"1";"2";"3";"1";"3";"1";"3";"1";"1";"4";"1";"1";"1";"3";"1";"1";"4";"1";"4";"1";"1";"1";"1";"1";"4";"1";"1";"5";"1";"1";"4";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"5";"3";"1";"1";"1";"4";"1";"1";"3";"5";"1";"1";7;"0";1;"byui";"byui";8,33333333333333;7;1,33333333333333;TRUE;TRUE;TRUE
"64";"3/23/2017";"tv";"pro-first";6;9;6;8;6;6;4;6;5;6;"3";"2";"2";"3";"1";"2";"3";"1";"3";"1";"2";"1";"1";"1";"2";"1";"4";"1";"1";"3";"1";"1";"1";"2";"1";"3";"1";"2";"3";"1";"1";"1";"1";"1";"2";"1";"1";"4";"1";"1";"1";"2";"2";"1";"2";"1";"3";"1";"2";"1";"1";"1";"3";"2";"2";"2";"2";"1";"1";"3";"1";"1";7;"0";1;"byui";"byui";6,66666666666667;5,66666666666667;1;TRUE;TRUE;TRUE
"66";"3/23/2017";"tv";"pro-first";9;9;8;9;8;4;3;8;5;6;"2";"2";"2";"2";"1";"4";"3";"1";"3";"1";"2";"1";"1";"3";"1";"2";"3";"1";"1";"1";"1";"3";"2";"2";"1";"2";"2";"2";"2";"1";"1";"1";"1";"1";"1";"1";"2";"3";"1";"3";"3";"2";"1";"1";"2";"1";"1";"3";"2";"2";"4";"1";"3";"1";"1";"4";"3";"1";"3";"3";"1";"1";8;"0";1;"byui";"byui";8,33333333333333;6,33333333333333;2;TRUE;TRUE;TRUE
"67";"3/23/2017";"ms";"anti-first";8;8;8;8;8;4;2;2;3;3;"4";"2";"3";"1";"2";"4";"2";"4";"4";"1";"4";"1";"2";"2";"2";"1";"1";"2";"2";"1";"3";"1";"2";"1";"3";"4";"2";"5";"5";"2";"3";"1";"2";"1";"3";"4";"3";"5";"2";"3";"2";"3";"2";"1";"4";"3";"2";"5";"3";"3";"5";"5";"3";"1";"2";"5";"1";"3";"2";"1";"1";"1";8;"0";1;"byui";"byui";8;2,66666666666667;5,33333333333333;TRUE;TRUE;TRUE
"69";"3/24/2017";"ms";"anti-first";8;9;7;7;7;3;2;3;3;3;"3";"1";"3";"1";"1";"1";"1";"1";"4";"1";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"3";"1";"1";"3";"1";"1";"1";"1";"1";"1";"1";"3";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"2";"4";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";9;"0";1;"byui";"byui";7;3;4;TRUE;TRUE;TRUE
"70";"3/24/2017";"tv";"pro-first";6;6;6;8;6;4;4;3;2;3;"3";"2";"2";"2";"3";"3";"2";"3";"4";"2";"3";"2";"3";"3";"3";"1";"2";"1";"4";"2";"1";"1";"3";"3";"1";"5";"2";"5";"2";"3";"3";"2";"2";"4";"3";"1";"3";"4";"2";"4";"2";"2";"2";"3";"3";"3";"2";"3";"4";"5";"3";"3";"4";"2";"2";"3";"3";"2";"3";"3";"1";"1";7;"0";1;"byui";"byui";6,66666666666667;2,66666666666667;4;TRUE;TRUE;TRUE
"71";"3/24/2017";"ms";"pro-first";7;7;8;7;7;6;4;7;3;5;"3";"2";"2";"1";"3";"2";"1";"1";"3";"1";"1";"2";"2";"4";"2";"2";"4";"1";"2";"2";"1";"1";"4";"2";"2";"1";"1";"1";"1";"2";"1";"1";"1";"3";"1";"1";"3";"2";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"3";"1";"2";"2";"2";"3";"3";"1";"1";8;"0";1;"byui";"byui";7,33333333333333;5;2,33333333333333;TRUE;TRUE;TRUE
"72";"3/24/2017";"tv";"anti-first";6;6;8;7;5;6;3;7;6;6;"2";"1";"3";"2";"2";"3";"2";"2";"4";"1";"2";"1";"1";"1";"4";"1";"1";"1";"1";"2";"3";"1";"2";"1";"2";"3";"2";"4";"4";"1";"1";"1";"2";"3";"1";"1";"3";"3";"1";"2";"1";"3";"4";"1";"2";"4";"1";"4";"2";"3";"3";"3";"4";"1";"1";"4";"1";"1";"1";"1";"1";"1";7;"0";1;"byui";"byui";6,66666666666667;6,33333333333333;0,333333333333334;TRUE;TRUE;TRUE
"73";"3/24/2017";"tv";"pro-first";8;8;8;8;6;3;2;4;3;2;"2";"1";"1";"1";"1";"5";"1";"4";"4";"1";"3";"1";"1";"3";"2";"1";"2";"2";"2";"1";"1";"1";"2";"1";"1";"4";"2";"3";"1";"2";"1";"1";"1";"2";"1";"1";"4";"4";"1";"5";"1";"1";"3";"1";"2";"1";"1";"4";"3";"2";"4";"3";"1";"1";"1";"4";"1";"2";"1";"1";"1";"1";9;"0";1;"byui";"byui";7,33333333333333;3;4,33333333333333;TRUE;TRUE;TRUE
"74";"3/24/2017";"ms";"pro-first";8;8;6;7;5;2;1;5;2;4;"2";"3";"2";"2";"1";"3";"1";"1";"2";"1";"1";"2";"2";"3";"2";"1";"1";"1";"2";"2";"1";"3";"2";"1";"1";"2";"2";"1";"2";"4";"1";"1";"1";"2";"1";"1";"2";"2";"3";"1";"1";"2";"2";"1";"1";"1";"1";"3";"1";"1";"2";"2";"1";"2";"1";"1";"2";"2";"1";"2";"1";"1";7;"0";1;"byui";"byui";6;3,66666666666667;2,33333333333333;TRUE;TRUE;TRUE
"75";"3/24/2017";"tv";"anti-first";8;8;8;7;7;7;7;7;6;7;"4";"2";"4";"1";"1";"4";"1";"5";"4";"2";"5";"1";"1";"2";"2";"2";"1";"5";"3";"1";"1";"1";"2";"1";"2";"5";"5";"5";"5";"2";"1";"1";"1";"3";"3";"1";"3";"4";"3";"2";"1";"1";"3";"2";"4";"2";"1";"4";"4";"3";"5";"4";"4";"1";"2";"5";"2";"2";"1";"2";"1";"1";7;"0";1;"byui";"byui";7,33333333333333;6,66666666666667;0,666666666666666;TRUE;TRUE;TRUE
"76";"3/24/2017";"ms";"anti-first";5;8;7;7;6;3;3;4;6;3;"5";"1";"4";"1";"1";"3";"1";"4";"4";"1";"4";"1";"1";"1";"2";"1";"1";"3";"1";"1";"4";"2";"1";"1";"1";"5";"4";"5";"5";"1";"1";"2";"1";"1";"3";"1";"4";"4";"2";"4";"1";"1";"4";"1";"4";"1";"1";"5";"5";"3";"3";"4";"5";"1";"1";"4";"1";"1";"1";"1";"1";"1";8;"0";1;"byui";"byui";6,66666666666667;4,33333333333333;2,33333333333333;TRUE;TRUE;TRUE
"77";"3/24/2017";"ms";"pro-first";7;8;8;8;7;7;7;6;6;7;"3";"2";"1";"1";"4";"3";"1";"1";"4";"1";"2";"1";"1";"5";"2";"1";"4";"1";"2";"2";"1";"2";"5";"1";"1";"3";"1";"4";"2";"2";"1";"1";"1";"2";"1";"1";"2";"3";"2";"3";"3";"4";"1";"1";"1";"3";"1";"2";"1";"1";"2";"1";"1";"1";"1";"4";"1";"1";"5";"1";"1";"1";7;"0";1;"byui";"byui";7,66666666666667;6,33333333333333;1,33333333333333;TRUE;TRUE;TRUE
"78";"3/24/2017";"ms";"anti-first";8;9;8;9;8;3;2;4;2;2;"4";"1";"3";"1";"1";"5";"1";"4";"4";"1";"4";"2";"1";"2";"3";"1";"1";"1";"3";"1";"3";"1";"2";"1";"1";"4";"4";"5";"5";"1";"1";"1";"1";"3";"3";"1";"3";"2";"2";"4";"1";"1";"3";"1";"2";"1";"1";"4";"4";"3";"3";"3";"3";"1";"1";"3";"2";"1";"1";"2";"1";"1";9;"0";1;"byui";"byui";8,33333333333333;2,66666666666667;5,66666666666667;TRUE;TRUE;TRUE
"79";"3/24/2017";"tv";"anti-first";4;7;7;8;6;7;5;9;4;7;"5";"1";"1";"1";"1";"5";"1";"5";"5";"1";"4";"1";"1";"2";"1";"2";"1";"3";"1";"1";"2";"1";"2";"1";"1";"5";"5";"5";"4";"2";"1";"1";"1";"1";"1";"3";"5";"4";"1";"5";"1";"1";"3";"1";"3";"1";"1";"5";"4";"2";"5";"5";"2";"1";"1";"5";"1";"1";"2";"1";"1";"1";7;"0";1;"byui";"byui";7;6,66666666666667;0,333333333333333;TRUE;TRUE;TRUE
"81";"3/24/2017";"tv";"pro-first";4;5;5;7;5;3;2;6;3;6;"3";"1";"3";"2";"1";"3";"1";"4";"3";"1";"3";"1";"1";"2";"1";"1";"2";"2";"1";"1";"3";"1";"2";"1";"1";"4";"4";"3";"2";"1";"1";"1";"1";"1";"3";"1";"4";"1";"1";"3";"1";"1";"4";"1";"4";"1";"1";"3";"2";"3";"1";"4";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";8;"0";1;"byui";"byui";5,66666666666667;5;0,666666666666667;TRUE;TRUE;TRUE
