"participantnum";"date";"ms_condition";"dv_order";"prous1";"prous2";"prous3";"prous4";"prous5";"antius1";"antius2";"antius3";"antius4";"antius5";"cheerful";"sad";"active";"angryatself";"disgusted";"calm";"guilty";"enthusiastic";"attentive";"afraid";"joyful";"downhearted";"bashful";"tired";"nervous";"sheepish";"sluggish";"amazed";"lonely";"distressed";"daring";"shaky";"sleepy";"blameworthy";"surprised";"happy";"excited";"determined";"strong";"timid";"hostile";"frightened";"scornful";"alone";"proud";"astonished";"relaxed";"alert";"jittery";"interested";"irritable";"upset";"lively";"loathing";"delighted";"angry";"ashamed";"confident";"inspired";"bold";"atease";"energetic";"fearless";"blue";"scared";"concentrating";"disgustedwithself";"shy";"drowsy";"dissatisfiedwithself";"countryofbirth";"race";"americanid";"msincomplete";"expert";"source";"location";"proauth_avg";"antiauth_avg";"pro_minus_anti";"pass_ER1";"pass_ER2";"pass_ER3"
"45";"4/7/2017";"tv";"pro-first";8;7;7;6;7;7;6;7;6;6;"3";"3";"2";"1";"1";"2";"1";"2";"3";"1";"1";"2";"2";"4";"1";"1";"2";"1";"2";"2";"2";"1";"3";"1";"1";"2";"1";"2";"2";"2";"1";"1";"1";"2";"1";"1";"2";"2";"1";"1";"2";"1";"2";"1";"2";"1";"1";"2";"2";"1";"3";"2";"1";"2";"1";"3";"2";"1";"3";"2";"1";"1";5;NA;1;"uwmadison_expert";"uwmadison";6,66666666666667;6,33333333333333;0,333333333333334;TRUE;TRUE;FALSE
"46";"4/7/2017";"tv";"pro-first";7;4;9;7;7;9;9;9;9;9;"3";"1";"1";"1";"1";"3";"1";"1";"3";"1";"2";"1";"1";"3";"1";"1";"2";"1";"1";"1";"2";"1";"2";"1";"1";"3";"3";"1";"2";"1";"1";"1";"1";"1";"1";"1";"2";"1";"2";"1";"2";"1";"1";"1";"1";"1";"1";"2";"1";"1";"2";"1";"1";"1";"1";"3";"1";"1";"2";"1";"1";"1";2;NA;1;"uwmadison_expert";"uwmadison";7,66666666666667;9;-1,33333333333333;TRUE;TRUE;FALSE
"47";"4/7/2017";"tv";"pro-first";7;6;5;5;4;8;8;5;5;4;"3";"1";"3";"1";"1";"4";"1";"4";"4";"1";"3";"2";"2";"5";"1";"3";"3";"2";"2";"2";"2";"2";"4";"1";"1";"4";"3";"3";"4";"2";"1";"1";"3";"3";"2";"1";"4";"4";"2";"4";"2";"2";"3";"1";"3";"2";"2";"4";"2";"3";"4";"3";"3";"2";"1";"3";"1";"2";"3";"1";"1";"1";5;NA;1;"uwmadison_expert";"uwmadison";4,66666666666667;4,66666666666667;0;TRUE;TRUE;FALSE
"48";"4/7/2017";"tv";"pro-first";6;6;7;6;5;8;8;6;5;7;"2";"1";"3";"2";"1";"1";"2";"3";"3";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"3";"4";"1";"2";"4";"2";"1";"3";"1";"1";"1";"1";"1";"1";"1";"2";"1";"4";"5";"3";"1";"3";"3";"2";"1";"1";"1";"3";"2";"2";"1";"3";"1";"1";"1";"1";"1";"1";"1";"4";"1";"1";4;NA;1;"uwmadison_expert";"uwmadison";6;6;0;TRUE;TRUE;FALSE
"49";"4/7/2017";"tv";"pro-first";9;9;9;9;9;6;4;6;5;5;"4";"1";"5";"1";"1";"3";"1";"3";"3";"1";"3";"1";"1";"2";"1";"1";"2";"1";"1";"1";"1";"1";"2";"1";"1";"4";"1";"1";"4";"1";"1";"1";"1";"1";"1";"1";"3";"3";"1";"1";"1";"1";"3";"1";"2";"1";"1";"3";"2";"2";"2";"3";"2";"1";"1";"4";"1";"1";"1";"1";"1";"1";8;NA;1;"uwmadison_expert";"uwmadison";9;5,33333333333333;3,66666666666667;TRUE;TRUE;TRUE
"50";"4/7/2017";"tv";"pro-first";9;9;9;8;8;9;8;9;8;9;"2";"4";"2";"1";"1";"5";"1";"1";"4";"1";"1";"3";"2";"3";"2";"1";"4";"1";"3";"2";"1";"2";"5";"1";"1";"3";"1";"2";"3";"1";"1";"1";"2";"4";"1";"1";"4";"4";"1";"2";"1";"3";"2";"1";"1";"1";"2";"2";"1";"1";"3";"1";"1";"2";"1";"5";"2";"1";"4";"4";"1";"1";7;NA;1;"uwmadison_expert";"uwmadison";8,33333333333333;8,66666666666667;-0,333333333333332;TRUE;TRUE;TRUE
"51";"4/7/2017";"tv";"pro-first";8;8;8;9;7;8;7;7;7;7;"3";"1";"2";"1";"1";"4";"1";"2";"2";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";"2";"2";"1";"1";"1";"1";"1";"1";"1";"4";"3";"1";"2";"1";"1";"2";"1";"2";"1";"1";"3";"1";"2";"5";"2";"2";"1";"11";"2";"1";"1";"1";"1";"1";"1";5;NA;1;"uwmadison_expert";"uwmadison";8;7;1;TRUE;TRUE;FALSE
"52";"4/7/2017";"tv";"pro-first";6;6;5;5;5;6;6;5;5;5;"4";"1";"3";"1";"1";"4";"1";"3";"4";"1";"4";"1";"1";"3";"1";"1";"1";"2";"1";"1";"2";"1";"3";"1";"1";"4";"3";"4";"3";"1";"1";"1";"1";"1";"2";"1";"4";"4";"1";"3";"1";"1";"4";"1";"3";"1";"1";"3";"3";"1";"3";"3";"3";"1";"1";"4";"1";"1";"2";"1";"1";"1";8;NA;1;"uwmadison_expert";"uwmadison";5;5;0;TRUE;TRUE;TRUE
"53";"4/7/2017";"tv";"pro-first";8;9;7;7;7;4;3;6;4;5;"1";"3";"1";"3";"2";"2";"2";"1";"4";"1";"1";"1";"2";"4";"3";"3";"4";"1";"2";"3";"1";"1";"3";"2";"1";"2";"1";"4";"3";"3";"1";"1";"3";"1";"2";"1";"2";"1";"1";"1";"4";"4";"1";"1";"1";"3";"1";"3";"1";"2";"2";"1";"1";"2";"1";"3";"2";"3";"4";"3";"1";"1";8;NA;1;"uwmadison_expert";"uwmadison";7;5;2;TRUE;TRUE;TRUE
"54";"4/7/2017";"tv";"pro-first";6;6;5;6;5;3;5;4;3;4;"3";"1";"1";"1";"1";"3";"1";"1";"1";"1";"2";"1";"1";"4";"1";"1";"2";"1";"1";"2";"1";"4";"1";"1";"1";"4";"4";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";"4";"3";"3";"1";"3";"1";"4";"1";"1";"1";"1";"1";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";7;NA;1;"uwmadison_expert";"uwmadison";5,33333333333333;3,66666666666667;1,66666666666667;TRUE;TRUE;TRUE
"55";"4/7/2017";"tv";"pro-first";7;8;7;7;7;4;4;5;4;4;"3";"1";"2";"1";"1";"4";"1";"2";"4";"1";"3";"1";"1";"3";"2";"1";"3";"1";"1";"1";"1";"1";"3";"1";"3";"3";"2";"2";"2";"1";"1";"1";"1";"2";"2";"1";"3";"4";"1";"3";"1";"1";"3";"1";"2";"1";"1";"3";"3";"1";"4";"3";"3";"1";"1";"4";"1";"1";"3";"1";"1";"1";8;NA;1;"uwmadison_expert";"uwmadison";7;4,33333333333333;2,66666666666667;TRUE;TRUE;TRUE
"59";"4/11/2017";"tv";"pro-first";7;7;7;6;5;8;8;8;8;7;"1";"2";"1";"1";"1";"4";"1";"1";"4";"1";"1";"2";"1";"2";"1";"1";"1";"1";"2";"1";"1";"1";"2";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"3";"2";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";"1";"1";"1";"2";"1";"1";"2";"1";"1";"1";7;NA;1;"uwmadison_expert";"uwmadison";6;7,66666666666667;-1,66666666666667;TRUE;TRUE;TRUE
"60";"4/11/2017";"tv";"pro-first";6;5;4;4;4;3;5;3;1;2;"4";"1";"2";"1";"1";"4";"1";"3";"5";"1";"4";"1";"1";"5";"2";"2";"3";"1";"1";"1";"2";"1";"4";"1";"4";"5";"3";"5";"1";"1";"1";"1";"1";"1";"3";"2";"3";"4";"1";"4";"2";"1";"3";"1";"3";"1";"1";"4";"3";"1";"4";"4";"1";"1";"1";"5";"1";"1";"3";"1";"1";"1";7;NA;1;"uwmadison_expert";"uwmadison";4;2;2;TRUE;TRUE;TRUE
"61";"4/11/2017";"tv";"anti-first";4;1;5;5;6;8;9;5;7;5;"5";"1";"2";"1";"1";"5";"1";"5";"5";"1";"5";"1";"2";"4";"1";"1";"2";"4";"1";"2";"4";"1";"4";"1";"3";"5";"5";"4";"1";"1";"1";"1";"1";"1";"4";"1";"5";"5";"2";"5";"1";"1";"5";"1";"4";"1";"1";"5";"3";"3";"5";"5";"2";"1";"1";"5";"1";"1";"4";"1";"1";"1";9;NA;1;"uwmadison_expert";"uwmadison";5,33333333333333;5,66666666666667;-0,333333333333334;TRUE;TRUE;TRUE
"62";"4/11/2017";"tv";"anti-first";7;7;7;6;7;7;7;7;6;7;"4";"1";"3";"1";"2";"4";"1";"4";"4";"1";"4";"2";"2";"3";"1";"1";"3";"2";"3";"1";"4";"1";"3";"1";"4";"5";"4";"3";"4";"1";"2";"1";"1";"2";"4";"1";"5";"3";"4";"4";"1";"1";"3";"3";"5";"1";"1";"5";"5";"4";"3";"4";"5";"1";"3";"3";"2";"2";"2";"3";"1";"1";6;NA;1;"uwmadison_expert";"uwmadison";6,66666666666667;6,66666666666667;0;TRUE;TRUE;FALSE
"63";"4/11/2017";"tv";"anti-first";6;7;6;6;7;5;5;7;6;6;"1";"1";"1";"1";"1";"3";"1";"1";"2";"1";"1";"2";"1";"2";"1";"1";"2";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"3";"2";"1";"1";"2";"1";"1";"1";"1";"1";"1";"2";"1";"1";"2";"1";"2";"1";"1";"2";"1";"1";"1";"2";"1";"1";4;NA;1;"uwmadison_expert";"uwmadison";6,33333333333333;6,33333333333333;0;TRUE;TRUE;FALSE
"64";"4/11/2017";"tv";"anti-first";5;5;4;4;5;6;6;5;6;6;"4";"1";"4";"1";"1";"4";"1";"3";"4";"1";"4";"1";"1";"4";"1";"1";"2";"1";"1";"1";"2";"2";"3";"1";"1";"4";"2";"4";"4";"1";"1";"1";"1";"1";"3";"1";"4";"4";"1";"3";"1";"1";"4";"1";"3";"1";"1";"4";"2";"2";"4";"4";"2";"1";"1";"5";"1";"1";"3";"1";"1";"1";7;NA;1;"uwmadison_expert";"uwmadison";4,33333333333333;5,66666666666667;-1,33333333333333;TRUE;TRUE;TRUE
"66";"4/11/2017";"tv";"anti-first";7;8;7;7;6;8;7;8;6;6;"3";"1";"1";"1";"1";"5";"1";"2";"4";"1";"2";"3";"1";"3";"1";"1";"2";"1";"1";"2";"1";"1";"3";"1";"1";"3";"1";"3";"1";"2";"1";"1";"1";"1";"2";"1";"4";"4";"1";"3";"1";"1";"2";"1";"2";"1";"1";"3";"3";"1";"4";"1";"1";"1";"1";"4";"1";"1";"3";"1";"1";"1";4;NA;1;"uwmadison_expert";"uwmadison";6,66666666666667;6,66666666666667;0;TRUE;TRUE;FALSE
"67";"4/11/2017";"tv";"anti-first";6;7;6;7;6;5;4;6;3;6;"3";"3";"4";"2";"1";"2";"1";"2";"3";"2";"2";"2";"2";"4";"4";"2";"4";"2";"4";"3";"2";"3";"4";"1";"1";"3";"2";"4";"2";"2";"1";"1";"1";"4";"2";"1";"2";"4";"2";"2";"3";"2";"2";"1";"3";"1";"1";"2";"2";"2";"2";"2";"2";"3";"1";"3";"2";"3";"4";"3";"1";"1";7;NA;1;"uwmadison_expert";"uwmadison";6,33333333333333;5;1,33333333333333;TRUE;TRUE;TRUE
"68";"4/11/2017";"tv";"anti-first";6;6;5;5;5;6;6;5;5;5;"2";"1";"2";"1";"1";"3";"1";"1";"2";"1";"2";"1";"1";"4";"1";"2";"3";"1";"1";"1";"1";"2";"4";"1";"1";"3";"1";"2";"3";"1";"1";"1";"1";"1";"1";"1";"2";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"3";"1";"1";"4";"1";"1";"1";9;NA;1;"uwmadison_expert";"uwmadison";5;5;0;TRUE;TRUE;TRUE
"69";"4/13/2107";"tv";"anti-first";7;7;7;7;7;6;6;7;6;6;"3";"1";"3";"1";"1";"4";"1";"3";"4";"1";"3";"1";"3";"2";"1";"1";"1";"2";"1";"1";"2";"1";"2";"1";"2";"4";"2";"4";"3";"1";"1";"1";"1";"1";"2";"1";"3";"4";"1";"3";"2";"1";"2";"1";"3";"1";"1";"3";"3";"3";"3";"3";"2";"1";"1";"5";"1";"1";"2";"1";"1";"1";6;NA;1;"uwmadison_expert";"uwmadison";7;6,33333333333333;0,666666666666667;TRUE;TRUE;FALSE
"70";"4/13/2107";"tv";"anti-first";7;6;7;7;6;5;4;7;6;6;"2";"1";"2";"1";"1";"2";"1";"1";"3";"1";"2";"1";"1";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"3";"1";"1";"2";"1";"1";"1";4;NA;1;"uwmadison_expert";"uwmadison";6,66666666666667;6,33333333333333;0,333333333333334;TRUE;TRUE;FALSE
"71";"4/13/2107";"tv";"anti-first";6;7;6;8;7;3;1;3;1;1;"2";"1";"3";"2";"1";"5";"1";"3";"5";"1";"3";"2";"1";"3";"1";"1";"2";"1";"4";"2";"3";"2";"3";"1";"2";"3";"2";"4";"3";"3";"1";"1";"1";"2";"4";"1";"5";"4";"2";"3";"2";"1";"1";"1";"2";"1";"1";"4";"4";"1";"5";"3";"3";"1";"1";"5";"1";"2";"4";"1";"1";"1";6;NA;1;"uwmadison_expert";"uwmadison";7;1,66666666666667;5,33333333333333;TRUE;TRUE;FALSE
"73";"4/13/2107";"tv";"anti-first";8;8;6;7;8;4;3;6;3;3;"3";"1";"5";"2";"1";"2";"1";"3";"4";"1";"4";"1";"1";"2";"1";"1";"3";"1";"1";"1";"1";"1";"2";"4";"3";"4";"4";"4";"4";"1";"1";"1";"1";"1";"3";"1";"5";"5";"1";"3";"1";"2";"3";"1";"3";"2";"2";"3";"3";"3";"5";"2";"2";"1";"1";"3";"1";"2";"2";"1";"1";"1";8;NA;1;"uwmadison_expert";"uwmadison";7;4;3;TRUE;TRUE;TRUE
"74";"4/14/2017";"tv";"anti-first";6;6;5;5;6;7;4;5;7;6;"5";"3";"4";"2";"1";"5";"1";"4";"5";"1";"5";"3";"1";"3";"1";"1";"2";"1";"1";"1";"4";"2";"3";"1";"1";"3";"4";"4";"1";"1";"2";"1";"1";"1";"5";"1";"4";"1";"1";"4";"3";"1";"4";"1";"1";"1";"1";"5";"2";"3";"5";"4";"1";"1";"1";"3";"1";"1";"3";"1";"1";"1";9;NA;1;"uwmadison_expert";"uwmadison";5,33333333333333;6;-0,666666666666667;TRUE;TRUE;TRUE
"75";"4/14/2017";"tv";"anti-first";7;7;7;7;7;6;5;6;6;6;"3";"1";"5";"1";"1";"5";"1";"4";"4";"1";"2";"1";"1";"1";"1";"1";"1";"2";"1";"1";"2";"1";"1";"1";"2";"3";"3";"3";"3";"1";"1";"1";"1";"1";"2";"1";"5";"5";"1";"4";"1";"1";"3";"1";"2";"1";"1";"4";"3";"2";"5";"5";"3";"1";"1";"4";"1";"1";"1";"1";"1";"1";7;NA;1;"uwmadison_expert";"uwmadison";7;6;1;TRUE;TRUE;TRUE
"79";"4/14/2017";"tv";"anti-first";6;7;6;7;7;5;6;6;4;5;"2";"1";"2";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"5";"1";"3";"4";"1";"1";"2";"1";"1";"4";"1";"1";"2";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"2";"2";"1";"1";"3";"2";"1";"1";"1";"1";"1";"1";"1";"1";"2";"2";"1";"1";"1";"1";"1";"1";"4";"1";"1";"1";7;NA;1;"uwmadison_expert";"uwmadison";6,66666666666667;5;1,66666666666667;TRUE;TRUE;TRUE
"A3";"3/21/2017";"tv";"anti-first";6;7;7;7;7;6;6;7;6;6;"4";"2";"4";"1";"2";"3";"1";"4";"5";"1";"4";"1";"2";"1";"3";"1";"1";"4";"1";"2";"5";"1";"1";"1";"3";"5";"4";"5";"5";"1";"1";"1";"1";"1";"5";"2";"3";"4";"2";"5";"2";"1";"5";"1";"4";"2";"1";"5";"5";"3";"4";"5";"4";"1";"1";"5";"1";"1";"1";"1";"1";"1";4;"0";1;"occid";"occid";7;6,33333333333333;0,666666666666667;TRUE;TRUE;FALSE
"A4";"3/23/2017";"tv";"anti-first";7;7;7;7;7;7;6;7;7;7;"4";"1";"4";"1";"1";"4";"1";"3";"4";"1";"4";"1";"1";"3";"1";"1";"2";"1";"1";"1";"2";"1";"2";"1";"1";"4";"3";"4";"3";"1";"1";"1";"1";"1";"1";"1";"4";"3";"1";"3";"1";"1";"2";"1";"4";"1";"1";"3";"3";"2";"4";"3";"2";"1";"1";"4";"1";"1";"1";"1";"1";"1";7;"0";1;"occid";"occid";7;7;0;TRUE;TRUE;TRUE
"A5";"3/23/2017";"ms";"anti-first";8;9;8;9;8;8;8;7;6;8;"1";"3";"2";"2";"1";"4";"2";"2";"3";"3";"2";"3";"1";"4";"4";"3";"4";"2";"1";"3";"2";"3";"4";"2";"3";"2";"2";"3";"2";"3";"1";"1";"1";"2";"2";"1";"4";"2";"1";"4";"2";"1";"1";"1";"1";"1";"2";"2";"2";"1";"2";"2";"1";"3";"2";"3";"2";"2";"2";"4";"1";"1";8;"0";1;"occid";"occid";8,33333333333333;7;1,33333333333333;TRUE;TRUE;TRUE
"M1";"3/23/2017";"ms";"pro-first";7;7;8;7;5;7;7;8;6;5;"2";"1";"3";"1";"1";"5";"1";"2";"4";"1";"4";"1";"3";"4";"1";"1";"2";"1";"1";"3";"1";"1";"5";"1";"1";"3";"1";"5";"4";"1";"1";"1";"1";"1";"3";"1";"5";"4";"1";"1";"1";"1";"2";"1";"2";"1";"1";"14";"2";"1";"4";"2";"2";"1";"1";"4";"1";"2";"2";"1";"1";"1";4;"0";1;"occid";"occid";6,66666666666667;6,33333333333333;0,333333333333334;TRUE;TRUE;FALSE
"M3";"4/4/2017";"ms";"anti-first";8;8;7;7;7;7;7;8;5;7;"5";"3";"3";"1";"1";"3";"1";"4";"3";"1";"3";"2";"1";"3";"2";"1";"3";"1";"1";"2";"1";"1";"3";"1";"1";"4";"4";"3";"2";"2";"1";"1";"1";"1";"2";"1";"3";"2";"1";"3";"1";"1";"3";"1";"2";"1";"1";"3";"3";"1";"1";"3";"1";"1";"1";"4";"1";"4";"3";"1";"1";"1";3;"0";1;"occid";"occid";7;6,66666666666667;0,333333333333333;TRUE;TRUE;FALSE
"M6B";"4/13/2017";"ms";"anti-first";9;5;7;5;7;9;7;7;7;7;"2";"2";"2";"1";"1";"3";"1";"2";"2";"1";"2";"1";"1";"2";"2";"1";"3";"1";"2";"3";"1";"1";"2";"2";"1";"2";"1";"4";"2";"1";"1";"1";"1";"2";"1";"1";"2";"2";"1";"3";"3";"2";"2";"1";"1";"1";"1";"4";"1";"3";"3";"2";"2";"1";"1";"2";"1";"1";"2";"1";"1";"1";2;"0";1;"occid";"occid";6,33333333333333;7;-0,666666666666667;TRUE;TRUE;FALSE
"A8";"4/18/2017";"ms";"pro-first";7;7;5;4;5;6;3;3;1;6;"1";"1";"3";"1";"1";"5";"1";"1";"2";"1";"1";"1";"1";"3";"1";"1";"4";"1";"1";"1";"1";"1";"4";"1";"1";"5";"4";"1";"5";"1";"1";"1";"1";"1";"1";"1";"5";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";"1";"5";"1";"1";"1";"1";"4";"1";"1";"4";"1";"1";"1";8;"0";1;"occid";"occid";4,66666666666667;3,33333333333333;1,33333333333333;TRUE;TRUE;TRUE
"A9";"4/18/2017";"tv";"pro-first";7;5;8;8;4;8;8;9;8;9;"1";"2";"1";"4";"1";"2";"1";"1";"3";"4";"1";"2";"1";"5";"4";"1";"5";"1";"1";"3";"2";"2";"5";"2";"1";"2";"1";"3";"2";"3";"1";"2";"1";"1";"1";"1";"2";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"2";"4";"2";"3";"4";"1";"1";7;"0";1;"occid";"occid";6,66666666666667;8,66666666666667;-2;TRUE;TRUE;TRUE
"V1";"4/20/2017";"tv";"pro-first";8;7;9;9;8;9;9;9;8;8;"4";"1";"3";"1";"1";"3";"1";"2";"3";"1";"3";"1";"1";"4";"2";"1";"1";"2";"1";"1";"2";"1";"3";"1";"1";"4";"2";"3";"1";"3";"1";"1";"1";"1";"1";"1";"4";"4";"1";"2";"1";"1";"3";"1";"3";"1";"1";"2";"2";"2";"4";"3";"1";"1";"1";"2";"1";"2";"2";"1";"1";"1";6;"0";1;"occid";"occid";8,66666666666667;8,33333333333333;0,333333333333332;TRUE;TRUE;FALSE
"A12";"4/20/2017";"ms";"anti-first";7;7;7;8;7;7;7;6;6;7;"3";"3";"3";"2";"1";"4";"4";"2";"4";"1";"3";"1";"1";"5";"2";"1";"2";"2";"4";"2";"4";"3";"4";"2";"1";"3";"2";"1";"5";"2";"1";"2";"1";"4";"1";"1";"2";"2";"1";"3";"1";"1";"2";"2";"3";"1";"1";"1";"4";"3";"1";"1";"4";"1";"1";"2";"3";"2";"2";"3";"1";"1";6;"0";1;"occid";"occid";7,33333333333333;6,33333333333333;1;TRUE;TRUE;FALSE
"m14";"5/1/2017";"ms";"pro-first";4;5;6;8;4;8;7;6;7;7;"3";"1";"3";"1";"1";"3";"2";"2";"3";"2";"2";"1";"2";"5";"2";"5";"4";"2";"1";"2";"1";"1";"5";"1";"1";"3";"3";"5";"4";"1";"2";"2";"1";"1";"2";"2";"2";"3";"1";"5";"3";"1";"2";"1";"2";"3";"2";"4";"4";"3";"1";"3";"2";"1";"1";"3";"1";"1";"4";"2";"1";"1";5;"0";1;"occid";"occid";6;6,66666666666667;-0,666666666666667;TRUE;TRUE;FALSE
"M15";"5/1/2017";"tv";"anti-first";8;7;9;8;9;8;7;8;5;6;"3";"3";"3";"3";"2";"5";"4";"5";"4";"4";"5";"5";"1";"3";"5";"4";"3";"5";"3";"4";"2";"3";"5";"4";"1";"4";"5";"4";"3";"5";"2";"4";"4";"2";"3";"4";"5";"3";"4";"5";"3";"3";"3";"2";"2";"4";"3";"3";"2";"5";"3";"5";"4";"3";"4";"5";"2";"2";"4";"4";"1";"1";4;"0";1;"occid";"occid";8,66666666666667;6,33333333333333;2,33333333333333;TRUE;TRUE;FALSE
"M17";"5/1/2017";"ms";"pro-first";8;8;9;9;9;9;8;9;9;9;"4";"2";"4";"2";"1";"5";"4";"4";"4";"2";"3";"2";"2";"3";"2";"3";"2";"3";"1";"2";"3";"2";"3";"1";"2";"4";"4";"4";"3";"2";"2";"2";"2";"1";"3";"2";"3";"3";"2";"3";"3";"2";"4";"1";"3";"2";"2";"4";"4";"3";"5";"4";"5";"2";"2";"3";"2";"2";"3";"2";"1";"1";4;"0";1;"occid";"occid";9;9;0;TRUE;TRUE;FALSE
"M18";"5/1/2017";"tv";"anti-first";5;4;5;5;3;8;8;8;8;8;"1";"5";"1";"4";"1";"1";"1";"1";"1";"4";"1";"4";"1";"5";"5";"1";"4";"1";"5";"4";"1";"4";"5";"5";"4";"1";"1";"1";"2";"3";"3";"5";"1";"5";"1";"1";"1";"2";"4";"1";"3";"4";"1";"3";"1";"4";"3";"1";"1";"1";"1";"1";"1";"4";"3";"1";"3";"1";"3";"5";"1";"1";3;"0";1;"occid";"occid";4,33333333333333;8;-3,66666666666667;TRUE;TRUE;FALSE
"A19";"";"ms";"anti-first";8;6;8;7;6;4;9;8;5;5;"3";"1";"4";"2";"1";"3";"1";"4";"4";"1";"2";"1";"1";"2";"1";"1";"1";"1";"4";"3";"4";"1";"1";"1";"1";"3";"4";"4";"3";"2";"2";"1";"1";"2";"3";"1";"2";"2";"2";"4";"1";"1";"3";"1";"2";"1";"2";"4";"3";"4";"3";"3";"4";"2";"1";"4";"1";"1";"1";"1";"1";"1";8;"0";1;"occid";"occid";7;6;1;TRUE;TRUE;TRUE
"A22";"";"ms";"pro-first";8;8;9;8;9;5;4;6;3;7;"5";"1";NA;NA;"2";NA;NA;NA;"2";"1";NA;NA;"";"2";NA;NA;NA;NA;NA;NA;NA;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"3";"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";8;"0";1;"occid";"occid";8,66666666666667;5,33333333333333;3,33333333333333;TRUE;TRUE;TRUE
"A21B";"5/1/2017";"ms";"anti-first";6;2;7;4;4;9;9;9;7;9;"1";"1";"2";"1";"1";"5";"1";"1";"4";"1";"1";"2";"1";"1";"2";"1";"1";"1";"1";"1";"3";"1";"1";"1";"2";"4";"1";"3";"5";"1";"1";"1";"1";"1";"13";"1";"5";"4";"1";"3";"1";"1";"2";"1";"1";"1";"1";"4";"1";"3";"5";"3";"1";"2";"1";"3";"1";"1";"1";"1";"1";"1";2;"0";1;"occid";"occid";5;8,33333333333333;-3,33333333333333;TRUE;TRUE;FALSE
"M21";"5/2/2017";"ms";"pro-first";9;9;9;9;9;1;1;2;1;2;"3";"4";"2";"1";"1";"5";"1";"2";"3";"2";"2";"2";"1";"2";"2";"2";"2";"1";"3";"3";"2";"2";"2";"1";"1";"3";"2";"5";"4";"2";"1";"2";"1";"4";"2";"1";"4";"3";"1";"2";"1";"3";"2";"1";"1";"1";"1";"3";"5";"2";"4";"3";"2";"2";"1";"3";"1";"2";"2";"1";"1";"1";9;"0";1;"occid";"occid";9;1,66666666666667;7,33333333333333;TRUE;TRUE;TRUE
"M20";"5/2/2017";"tv";"anti-first";9;8;8;8;9;7;6;8;6;8;"5";"1";"3";"1";"1";"4";"2";"5";"4";"4";"4";"2";"3";"3";"4";"2";"2";"4";"3";"3";"1";"2";"4";"2";"2";"5";"4";"4";"5";"3";"1";"2";"2";"2";"4";"3";"4";"3";"2";"5";"2";"2";"5";"3";"4";"1";"2";"4";"5";"2";"3";"4";"1";"2";"3";"4";"2";"4";"2";"2";"1";"1";9;"0";1;"occid";"occid";8,33333333333333;7,33333333333333;1;TRUE;TRUE;TRUE
"MP19";"5/2/2017";"ms";"anti-first";7;6;7;7;6;8;7;7;6;8;"3";"2";"4";"1";"1";"4";"1";"3";"4";"1";"2";"2";"1";"2";"1";"1";"2";"2";"2";"1";"2";"1";"2";"1";"1";"3";"2";"4";"3";"1";"1";"1";"1";"2";"3";"3";"4";"3";"2";"4";"1";"1";"3";"1";"2";"1";"2";"4";"2";"2";"5";"2";"4";"2";"1";"3";"1";"3";"2";"1";"1";"1";3;"0";1;"occid";"occid";6,66666666666667;7;-0,333333333333333;TRUE;TRUE;FALSE
"A16";"";"ms";"pro-first";9;1;9;9;1;7;6;9;9;9;"4";"1";"3";"1";"1";"4";"1";"4";"4";"2";"4";"1";"1";"5";"2";"1";"2";"5";"1";"3";"4";"1";"5";"1";"1";"5";"4";"3";"5";"2";"1";"1";"1";"1";"5";"1";"3";"3";"3";"4";"1";"1";"4";"1";"4";"1";"1";"5";"4";"3";"5";"4";"3";"1";"2";"5";"1";"1";"4";"1";"1";"1";8;"0";1;"occid";"occid";6,33333333333333;9;-2,66666666666667;TRUE;TRUE;TRUE
